# Niveau de chaque lieu tel que le curateur l'a vu à sa dernière revue.
#
# Le niveau d'un lieu n'est pas une propriété du lieu : c'est son rang dans sa
# collection. Ajouter un signal au score, ou seulement collecter dix lieux de
# plus, peut donc faire descendre un lieu qu'on avait validé — sans que rien ne
# le dise.
#
# Ce fichier est la photographie du dernier état VU. `build` compare et signale
# les écarts ; `apply-review` la met à jour, parce que c'est le moment où le
# curateur a regardé.
#
wikidata_id,tier,theme,name
Q655536,3,lacs,Lac de Chiusi
Q656674,3,lacs,Lac de Lei
Q657102,3,megalithes,Atella
Q657847,3,monuments,Porta Nuova
Q660633,3,sommets,Mont Arci
Q662766,3,monuments,Amphithéâtre de Pouzzoles
Q6657726,3,megalithes,Catacombes juives de Venosa
Q670416,3,sommets,Campanile di Val Montanaia
Q671850,2,musees,Puits de Saint Patrick
Q671933,3,cathedrales,Cathédrale Saint-Georges de Ferrare
Q672495,3,lacs,Lago di Livigno
Q677175,3,musees,Nora
Q677220,3,sommets,Prealpi Luganesi
Q678313,1,jardins,Villa Borghèse
Q682404,3,megalithes,Scavi archeologici dell'agro pompeiano
Q683664,3,sommets,Denti della Vecchia
Q686306,3,cathedrales,Dôme d'Amalfi
Q686611,3,sommets,Monts Lépins
Q68663076,1,cascades,Chute d'Isollaz
Q687617,3,sommets,Monts Prénestiens
Q689104,3,megalithes,Temple d'Antas
Q6904863,3,megalithes,Monte Polizzo
Q691073,2,sommets,Monts Sibyllins
Q691103,2,lacs,Lac de Landro
Q692847,2,megalithes,Ségeste
Q698864,3,megalithes,Arpi
Q699575,2,sommets,Pasubio
Q701820,2,sommets,Monte Grappa
Q713558,3,cathedrales,Basilique San Giorgio Maggiore de Venise
Q718315,3,maisons,Villa Floridiana
Q718790,3,maisons,Palazzo Donn'Anna
Q7194306,3,sommets,Pilone
Q7200016,3,sommets,Pizzo Campanile
Q7200046,3,sommets,Pizzo di Porcaresc
Q721817,1,cathedrales,Basilique Saint-Vital
Q7227633,3,sommets,Poncione d'Arzo
Q723327,3,sommets,Monti Picentini
Q724170,3,jardins,Giardini della Biennale
Q724206,3,sommets,Monte Stella
Q724869,3,lacs,Lac d'Occhito
Q725715,3,sommets,Monte Pecoraro
Q726619,3,megalithes,Stentinello
Q728102,3,megalithes,Hyccara
Q729764,3,sommets,Mont Époméo
Q729773,2,maisons,Palais Chiericati
Q729873,2,sommets,Mont Somma
Q730500,1,iles,Asinara
Q731916,1,sommets,Monte Pellegrino
Q732021,3,sommets,Monte Rasu
Q732511,1,monuments,Baptistère Saint-Jean
Q732732,3,megalithes,Egnazia
Q733217,3,cathedrales,Cathédrale de Messine
Q733389,2,maisons,Villa médicéenne de Poggio a Caiano
Q73649,3,villages,Cingoli
Q73733,3,villages,Esanatoglia
Q738794,3,musees,Villa Caldogno
Q741081,3,lacs,Lago Fanaco
Q742377,3,sommets,Cima dello Stagn
Q743908,2,iles,Filicudi
Q744552,2,cathedrales,Basilique Saint-Apollinaire de Classe
Q745359,3,cathedrales,Église Saint-Jean-des-Ermites de Palerme
Q7459703,3,ponts,Viaduc Sfalassà
Q746063,1,jardins,Villa d'Este
Q747484,2,megalithes,Théâtre de Taormine
Q747888,3,cathedrales,Cathédrale de Stilo
Q748689,3,cathedrales,Église Santa Maria di Nazareth
Q749536,3,cathedrales,Cathédrale de Brindisi
Q749677,3,cathedrales,Cathédrale de Noto
Q749841,2,sommets,Mont Falterona
Q750010,3,iles,Archipel des Sulcis
Q750245,1,piazzas,Piazza dei Miracoli
Q752327,1,phares,Phare de la Victoire
Q753046,3,monuments,Palazzo dell'Orologio
Q753363,3,cathedrales,Cathédrale de Bitonto
Q753721,1,cathedrales,Cathédrale de Modène
Q754194,2,monuments,Campanile de Saint-Marc
Q755123,1,volcans,Champs Phlégréens
Q757114,2,iles,Palmaria
Q762111,3,cathedrales,San Frediano
Q763332,1,plages,Gargano
Q764710,3,lacs,Lac Fusaro
Q765929,3,sommets,Monte Consolino
Q76925,3,dunes-marais,Lagune de Venise
Q770949,3,ponts,Pont Vittorio Emanuele II
Q774128,3,musees,Galleria Estense
Q774654,2,maisons,Villa Doria Pamphilj
Q776576,2,monuments,Arco della Pace
Q776666,1,phares,Lanterna de Gênes
Q779394,3,lacs,Lago della Busalletta
Q781019,3,lacs,Lac de Toblino
Q781219,1,chateaux,Castel Nuovo
Q782896,2,lacs,Lac Averne
Q790430,2,chateaux,Château normand-souabe de Bari
Q793909,3,cathedrales,San Damiano
Q799026,3,abbayes,Badia de Florence
Q799944,3,monuments,Bagni di Craveggia
Q80591,3,villages,Atrani
Q807312,3,iles,Île de Barbana
Q80785,3,villages,Castellabate
Q810074,3,cathedrales,Basilique Saint-François
Q810075,3,cathedrales,Basilique San Domenico
Q810080,3,cathedrales,Basilique Saint-Laurent de Milan
Q810102,3,cathedrales,Basilique de Saint-Marin
Q810103,3,cathedrales,Basilique San Petronio
Q810104,2,abbayes,Basilique Sainte-Claire de Naples
Q810107,3,cathedrales,Basilique Santo Stefano
Q810128,2,cathedrales,Basilique patriarcale d'Aquilée
Q810139,2,cathedrales,Église du Santo
Q81814,3,villages,Vietri sul Mare
Q820872,3,musees,Ca' d'Oro
Q822085,3,musees,Palazzo della Pilotta
Q824997,1,piazzas,Piazza del Popolo
Q82707,3,villages,Greve in Chianti
Q82762,3,villages,Montaione
Q82785,3,villages,Palazzuolo sul Senio
Q828374,3,musees,Villa Cimbrone
Q830233,3,musees,Museo della Deportazione e Resistenza
Q830251,3,sommets,Mont Penna
Q830807,3,cathedrales,Église du Rédempteur de Venise
Q83095,3,villages,Montecassiano
Q83104,3,villages,Montecosaro
Q83122,3,villages,Montelupone
Q832278,2,cathedrales,Basilique Saint-Apollinaire-le-Neuf
Q833129,2,abbayes,Abbaye de Casamari
Q833321,2,abbayes,Abbaye de Staffarda
Q83369,3,villages,San Ginesio
Q83425,1,piazzas,Place Saint-Pierre
Q838391,3,sommets,Monts de la Laga
Q838788,3,sommets,Monts Simbruins
Q838986,1,maisons,Musée Bagatti Valsecchi
Q839379,3,monuments,Villa royale de Milan
Q84090,1,cathedrales,Basilique Saint-Jean-de-Latran
Q841506,1,musees,Galerie Borghèse
Q841554,1,ponts,Aqueduc Carolino
Q843722,3,cathedrales,Dôme de Lecce
Q844111,3,cathedrales,Basilique Sainte-Croix de Lecce
Q844246,1,ponts,Pont d'Aël
Q844249,3,ponts,Ponte di San Francesco di Paola
Q845310,2,iles,Caprera
Q845510,3,monuments,Teatro Petruzzelli
Q84709324,2,ponts,Viaduc Gênes-Saint-Georges
Q848386,1,monuments,Palais Farnèse
Q848422,1,jardins,Jardin botanique de Naples
Q849448,2,lacs,Lac d'Albano
Q849846,2,piazzas,Piazza della Signoria
Q851796,3,sommets,Bulgheria
Q859732,1,abbayes,Chartreuse Saint-Martin
Q859735,3,musees,Nécropole de Banditaccia
Q860569,2,abbayes,Abbaye de Chiaravalle
Q862602,3,cathedrales,Basilique San Domenico
Q866192,2,piazzas,Piazza della Santissima Annunziata
Q869130,3,musees,Museo dell'Opera Metropolitana del Duomo
Q869513,2,cathedrales,Église Santa Maria del Popolo
Q869886,3,sommets,Sighignola
Q870031,3,sommets,Monte Boglia
Q872637,2,sommets,Monte Piana
Q874832,1,piazzas,Piazza Venezia
Q878556,3,lacs,Lac Omodeo
Q891095,3,maisons,Villa Erba
Q89128241,3,monuments,Hôtel de ville de Trieste
Q89189562,1,gorges,Gorge de Hône
Q89412621,3,monuments,Tour de Saint-Étienne
Q894646,1,jardins,Jardin botanique Hanbury
Q894651,1,jardins,Giardini di Castel Trauttmansdorff
Q894656,1,jardins,Jardin botanique de Palerme
Q894670,1,jardins,Jardin botanique de Pise
Q89591373,3,megalithes,Ponte Vecchio
Q896551,1,lacs,Lac de Bracciano
Q897839,1,monuments,Chapelle Sansevero
Q898150,2,sommets,Matese
Q898155,3,sommets,Roccamonfina
Q902532,2,monuments,Teatro olimpico
Q909048,2,iles,Santo Stefano
Q911047,3,musees,Palais Medici-Riccardi
Q91119,3,villages,Buonconvento
Q91160,3,villages,Cetona
Q912934,2,iles,Île San Pietro
Q913182,3,cathedrales,Cathédrale Notre-Dame-de-l’Assomption de Crémone
Q913295,3,chateaux,Forteresse de Basso
Q913922,3,sommets,Roen
Q913928,3,sommets,Königsangerspitze
Q91403,3,villages,San Casciano dei Bagni
Q9160295,3,megalithes,Arretium
Q917288,3,lacs,Lac d'Endine
Q917585,3,lacs,Laghi del Gorzente
Q921014,2,plages,Cap Carbonara
Q922677,3,cathedrales,San Giacomo di Rialto
Q925549,3,monuments,Palazzo Salimbeni
Q926401,2,piazzas,Piazza Dante
Q926621,2,sommets,Mottarone
Q92953255,3,maisons,Villa Ravera
Q929598,3,monuments,Palais dul Séminaire
Q929968,3,piazzas,Piazza Mercanti
Q931172,3,megalithes,Vulci
Q931434,2,megalithes,Nécropole de Pantalica
Q933666,1,sommets,Cinque Torri
Q934070,2,maisons,Villa Lysis
Q937054,3,megalithes,Herdonia
Q937190,2,chateaux,Château de Verrès
Q9400,3,villages,Ingria
Q940602,3,sommets,Mont Prelà
Q944515,3,megalithes,Alba Fucens
Q945981,3,cathedrales,Basilique San Pietro di Castello
Q946242,3,lacs,Lac de Baratz
Q947082,2,musees,Musée des sciences et des techniques Léonard de Vinci
Q94856,3,villages,Dozza
Q949581,3,lacs,Lac Salso
Q949654,3,megalithes,Tombe des Taureaux
Q94966,2,villages,Sarnano
Q94980,3,villages,Treia
Q949846,2,musees,Jardin des Tarots
Q94984797,3,cathedrales,Chiesa di Santa Maria della Concezione
Q94986,3,villages,Visso
Q951442,3,megalithes,Calatia
Q952173,1,megalithes,Sélinonte
Q952753,3,megalithes,Casilinum
Q953113,3,lacs,Lago della Stua
Q953994,3,sommets,Mont Terminillo
Q955207,3,iles,Meloria
Q957378,3,sommets,Mont Bignone
Q957551,2,monuments,Ca' Foscari
Q958152,3,monuments,Casina Vanvitelliana
Q959458,3,musees,Complexe nuragique de Su Romanzesu
Q962235,3,lacs,Lac de Candia
Q963954,1,musees,Chapelle des Scrovegni
Q965689,3,sommets,Pizzo Carbonara
Q96739428,3,rochers,Ponte dell'Orco
Q971123,2,abbayes,Abbaye de Vallombrosa
Q972079,3,monuments,Torre di Ligny
Q972315,2,piazzas,Piazza Pretoria
Q973243,1,phares,Phare de Punta Penna
Q97369764,2,cascades,Cascate del Perino
Q97621435,3,maisons,Villa Lacchia
Q977867,3,sommets,Monte Leco
Q978549,2,abbayes,Monastère de Fonte Avellana
Q978797,3,cathedrales,Cathédrale d'Aoste
Q980575,3,sommets,Monte Faito
Q980745,3,cathedrales,Cathédrale de Pompei
Q984263,3,maisons,Maison de Machiavel
Q989650,2,sommets,Mont Algide
Q992867,3,cathedrales,Cathédrale de Massa Marittima
Q99309,1,megalithes,Panthéon
Q994358,3,monuments,Nuraghe Genna Maria
Q996782,1,iles,Île de Favignana
Q998123,3,sommets,Tifata
Q99933,3,villages,Bagno di Romagna
