# Décisions éditoriales, cumulées au fil des revues.
#
# keep    : validé, et conservé même si un plancher venait à monter.
# drop    : écarté du catalogue.
# promote : remonté dans le classement.
# demote  : descendu dans le classement.
#
# Ce fichier est la mémoire de la curation. Le supprimer perd tout le travail
# de relecture ; en corriger une ligne suffit à revenir sur un verdict.
#
wikidata_id,decision,name,note
Q3329329,keep,Musée Robert-Tatin,
Q3329333,drop,Musée Rude,
Q3329368,keep,Musée Thomas-Henry,
Q3329373,keep,Musée Tomi-Ungerer – Centre international de l'illustration,
Q3329378,keep,Musée Verlaine,
Q3329383,keep,Musée Vesunna,
Q3329384,keep,Musée Victor-Hugo,
Q3329394,keep,Musée Zervos,
Q3329430,drop,Musée archéologique de Dijon,
Q3329450,drop,Musée archéologique de Saintes,
Q3329501,promote,Musée des 24 Heures du Mans,
Q3329534,keep,Musée d'Aquitaine,
Q3329541,keep,Musée d'art moderne André-Malraux,
Q3329594,keep,Musée d'Art contemporain du Val-de-Marne,
Q3329605,drop,Musée d'art et d'archéologie du Périgord,
Q3329609,keep,Musée d'art et d'histoire Romain-Rolland,
Q3329619,keep,Musée d'art et d'histoire de Narbonne,
Q3329624,keep,Musée d'Art et d'Histoire de Saint-Brieuc,
Q3329627,keep,Musée d'art et d'histoire Paul Éluard,
Q3329629,keep,Musée d'Art et d'Industrie de Saint-Étienne,
Q3329642,keep,Musée d'Art moderne de Céret,
Q3329646,keep,Musée d'Art moderne et contemporain de Saint-Étienne Métropole,
Q3329666,keep,Musée d'Histoire de Marseille,
Q3329688,keep,Musée d'Histoire naturelle de Lille,
Q3329701,keep,Musée de Bretagne,
Q3329736,keep,Musée de Normandie,
Q3329758,keep,Musée de Tessé,
Q3329777,keep,Musée de l'Ancien Evêché,
Q3329779,drop,Musée de l'Ardenne,
Q3329787,keep,Musée de l’Histoire de France,
Q3329793,drop,Musée de l'Hôtel de Berny,
Q3329898,promote,Musée de la Cour d'Or,
Q3329911,keep,Musée de la Légion étrangère,
Q3329915,keep,Musée de la Légion d'honneur,
Q3329933,keep,Musée de la Monnaie de Paris,
Q3329952,keep,Musée de la Romanité,
Q3330102,drop,Musée de Préhistoire de Carnac,
Q3330124,keep,Musée des Années Trente,
Q3330134,keep,Musée des Amériques - Auch,
Q3330146,drop,Musée des Tissus,
Q3330160,drop,Musée des arts asiatiques de Nice,
Q3330168,drop,Musée des arts décoratifs de Bordeaux,
Q3330185,keep,Musée des Beaux-Arts d'Agen,
Q3330189,keep,Musée d'Angoulême,
Q3330194,keep,Musée des Beaux-Arts d'Orléans,
Q3330197,keep,Musée des Beaux-Arts de Chambéry,
Q3330211,keep,Musée des Beaux-Arts de Mulhouse,
Q3330214,keep,Musée de Pont-Aven,
Q3330216,keep,Musée des Beaux-Arts de Nîmes,
Q3330217,keep,Musée des Beaux-Arts de Pau,
Q3330218,keep,Musée des Beaux-Arts Jules Chéret,
Q3330220,keep,Musée des Beaux-Arts de Quimper,
Q3330222,keep,Musée des Arts et de l'Archéologie de Valenciennes,
Q3330225,keep,Musée des Beaux-Arts de Reims,
Q3330226,keep,Musée des Beaux-Arts et d'Archéologie de Troyes,
Q3330295,drop,Musée des tramways à vapeur et des chemins de fer secondaires français,
Q3330370,keep,Musée du Pays châtillonnais,
Q3330403,keep,Musée du Vieux Toulouse,
Q3330502,drop,Musée départemental Georges-de-La-Tour,
Q3330509,keep,Musée départemental Albert-Kahn,
Q3330534,keep,Musée des antiquités de Rouen,
Q3330600,keep,Musée historique de Strasbourg,
Q3330634,keep,Palais des ducs de Lorraine – Musée lorrain,
Q3330673,keep,Musée national Fernand-Léger,
Q3330705,drop,Musée national de l'espéranto,
Q3330734,keep,Musée national du Sport,
Q3330758,keep,Musée portuaire de Dunkerque,
Q3330868,keep,Museum d'histoire naturelle d'Angers,
Q3330887,drop,Muséum d'histoire naturelle de Marseille,
Q3330897,drop,Muséum d'histoire naturelle du Havre,
Q3332772,drop,Mégalithe de Guillay,
Q3333143,keep,Mémorial de Verdun,
Q3333147,keep,Mémorial de l'abolition de l'esclavage,
Q3333153,drop,Mémorial des batailles de la Marne,
Q333734,keep,Flavigny-sur-Ozerain,
Q333837,promote,Abbaye de Beauport,
Q333850,keep,Abbaye de Cadouin,
Q333851,keep,Abbaye de Cerisy-la-Forêt,
Q333861,keep,Abbaye Saint-Sauveur de Charroux,
Q333867,drop,Abbaye Royale de Chelles,
Q333888,keep,Abbaye Saint-Pierre de Corbie,
Q3339229,promote,Nez de Jobourg,
Q333931,keep,Abbaye de la Trinité de Fécamp,
Q333942,drop,Abbaye de Gorze,
Q333956,drop,Abbaye Saint-Pierre d'Hautvillers,
Q333980,keep,Abbaye Royale Saint-Pierre de Jumièges,
Q333984,keep,Abbaye de La Sauve-Majeure,
Q333995,drop,Abbaye royale de Longchamp,
Q334008,keep,Abbaye de Lérins,
Q334011,promote,Abbaye de Maillezais,
Q334044,drop,Abbaye Royale de Molesme,
Q334060,keep,Abbaye Saint-Pierre de Montmajour,
Q334077,keep,Abbaye Notre-Dame de Jouarre,
Q334089,keep,Abbaye Notre-Dame d'Oelenberg,
Q334110,drop,Abbaye de Prémontré,
Q334124,drop,Abbaye de Remiremont,
Q334131,keep,Abbaye de Saint-Amand,
Q334135,keep,Abbaye Saint-Aubin d'Angers,
Q334139,drop,Abbaye Royale de Saint-Corneille,
Q334141,keep,Abbaye de Charlieu,
Q334144,keep,Abbaye Saint-Bertin,
Q334150,keep,Abbaye Saint-Jean de Sorde,
Q334153,drop,Abbaye de Saint-Génis-des-Fontaines,
Q334162,keep,Abbaye Saint-Martin de Ligugé,
Q334186,keep,Abbaye Royale de Saint-Germain-des-Prés,
Q334189,keep,Abbaye de Saint-Papoul,
Q334190,drop,Abbaye Saint-Mesmin de Micy,
Q334199,keep,Monastère Saint-Paul-de-Mausole,
Q334208,keep,Abbaye Saint-Pierre de Moissac,
Q334217,keep,Abbaye de Saint-Sever,
Q334220,keep,Abbaye Saint-Vaast,
Q334221,drop,Abbaye Saint-Vanne de Verdun,
Q3342293,keep,Mont du Nivolet,
Q334230,keep,Abbaye Saint-Vincent de Senlis,
Q334233,keep,Basilique Saint-Remi de Reims,
Q334237,keep,Abbaye Royale de Saint-Évroult,
Q334243,keep,Abbaye royale de Saint-Wandrille de Fontenelle,
Q334254,keep,Abbaye Sainte-Marie d'Arles-sur-Tech,
Q334259,keep,Abbaye royale de Sainte-Marie de Lagrasse,
Q334260,drop,Abbaye de Juvigny,
Q334263,keep,Abbaye Sainte-Marie de Fontfroide,
Q334264,drop,Abbaye de Saint-Arnould,
Q334315,drop,Abbaye de Sturzelbronn,
Q334358,promote,Abbaye Notre-Dame de Hambye,
Q334367,drop,Prieuré de Trizay,
Q334406,drop,Abbaye de Saint-Gilles,
Q335277,demote,Pont Neuf,
Q3354378,keep,Oppidum de Nages,
Q3354535,keep,Opéra-théâtre de Metz,
Q3354560,keep,Opéra de Rennes,
Q3354564,keep,Opéra de Strasbourg,
Q3354570,keep,Opéra de Toulon,
Q3354579,keep,Opéra national de Lorraine,
Q3358758,drop,Ouvrage de l'Immerhof,
Q3360877,keep,Palais Jacques-Cœur,
Q3360882,keep,Palais Lascaris,
Q3360910,keep,Palais Rihour,
Q3361032,keep,Palais des ducs d'Aquitaine,
Q3361034,demote,Palais de l'Alma,
Q3361047,drop,Palais de la Berbie,
Q3361183,drop,Palais du Roi de Rome,
Q3361199,keep,Palais idéal,
Q3361665,promote,Palombaggia,
Q336923,promote,Abîme de Bramabiau,
Q3373023,drop,Pavillon Flaubert,
Q3373902,keep,Pech Maho,
Q337473,drop,Académie Suisse,
Q3376149,drop,Pertes du Rhône,
Q3377183,drop,Petit Luxembourg,
Q3377210,keep,Petit Suchet,
Q3378183,keep,Phare de Biarritz,
Q3378220,keep,Phare de Dunkerque,
Q3378238,keep,Phare de Gravelines,
Q3378334,drop,Phare du Planier,
Q3378338,keep,Phare de Pontusval,
Q3378441,keep,Phare de l'Armandèche,
Q3378474,keep,Phare de la Coubre,
Q3378560,keep,Phare du cap Gris-Nez,
Q3379494,keep,Tour de Capitello,
Q3379500,keep,Tour d'Isolella,
Q3379510,keep,Tour de Campomoro,
Q3379520,keep,Tour de Nonza,
Q3382362,keep,Pic de Costabonne,
Q3382390,keep,Pic de Soularac,
Q3387837,drop,Pierre percée d'Aroz,
Q3388433,drop,Piliers de Tutelle,
Q3388631,keep,Pincevent,
Q3389075,keep,Pique d'Endron,
Q3389197,keep,Piscia di Gallo,
Q3389357,demote,Piton Babet,
Q3389367,demote,Piton Hyacinthe,
Q3389386,keep,Piton de Takamaka,
Q3389388,demote,Piton Villers,
Q3390839,keep,Plage de Boucan Canot,
Q3390866,promote,Plage de l'Hermitage,
Q3390879,demote,Plage du Touquet-Paris-Plage,
Q3390891,drop,"Les Plages du Débarquement, Normandie, 1944",
Q3393567,keep,Pointe Saint-Gildas,
Q3393601,keep,Pointe de Chemoulin,
Q3393614,demote,Pointe de Grave,
Q3393632,keep,Pointe de Pen Lan,
Q3393664,keep,Pointe de l'Espiguette,
Q3393717,keep,Pointe du Grand Gouin,
Q3393725,keep,Pointe du Millier,
Q3393734,keep,Pointe du Toulinguet,
Q3396430,keep,Pont-écluse Saint-Amand,
Q3396478,drop,Pont Boutiron,
Q3396576,keep,Pont Jacques-Chaban-Delmas,
Q3396728,keep,Pont Saint-Martial,
Q3396745,keep,Pont Saint-Étienne,
Q3396772,keep,Pont Vieux,
Q3396781,promote,Pont Vieux de Béziers,
Q3396820,keep,Pont d'Asfeld,
Q3397157,keep,Pont de Senoueix,
Q3397237,keep,Pont de l'Iroise,
Q3397418,demote,Pont du Bonhomme,
Q3397487,promote,Pont du Port-à-l'Anglais,
Q3398915,keep,Porte Désilles,
Q3399215,drop,Porte taillée,
Q3399930,keep,Potager du roi,
Q3402438,keep,Presqu'île d'Arvert,
Q3402445,keep,Presqu'île de Kermorvan,
Q3402450,drop,Presqu'île de Roscanvel,
Q3402460,keep,Presque'île de la Caravelle,
Q3402951,keep,Prieuré clunisien de Souvigny,
Q3402962,keep,Prieuré d'Orsan,
Q3403034,keep,Prieuré de Saint-Cosme,
Q3403076,keep,Chartreuse de Molsheim,
Q3406130,keep,Pro-cathédrale Sainte-Marie de Bastia,
Q3407582,promote,Propriété Caillebotte,
Q3411078,keep,Puy Pariou,
Q3411084,demote,Puy de Chalard,
Q3411087,keep,Puy de Côme,
Q3411089,keep,Puy de Gravenoire,
Q3411091,keep,Puy de Louchadière,
Q3411093,keep,Puy de Mercœur,
Q3411094,keep,Puy de Montiroir,
Q3411095,keep,Puy de Lassolas,
Q3411096,demote,Puy de Paugnat,
Q3411100,demote,Puy de la Nugère,
Q3411102,keep,Puy de la Vache,
Q3411104,keep,Puy des Goules,
Q3411645,keep,Mont Pécloz,
Q3420134,keep,Île Ratonneau,
Q3422612,demote,Reculée d'Arbois,
Q3422616,demote,Reculée de Poligny,
Q3424598,drop,Rempart de Bellecombe,
Q343,keep,La Flèche,
Q3433942,keep,Rivière souterraine de Labouiche,
Q3437324,demote,Roc-aux-Sorciers,
Q3437338,keep,Roc d'Enfer,
Q3437347,keep,Roc de France,
Q3437537,keep,Roche de Vergisson,
Q3437539,keep,Roche de Solutré,
Q3442970,keep,Rothenbachkopf,
Q3446517,keep,Rubricaire,
Q34678890,demote,Saut de Gouloux,
Q3470222,keep,Salt de Maria Valenta,
Q3471588,drop,San Parteo,
Q3474287,drop,Saut de la Lézarde,
Q34750044,keep,Cascade de Soulou,
Q34807971,keep,Beg er Skeul,
Q3483905,keep,Sillon de Talbert,
Q3485389,demote,Site archéologique de Cherré,
Q3485392,keep,Site archéologique de Jublains,
Q348807,keep,Saint-Jean-d'Angély,
Q3492478,keep,Tour Jeanne-d'Arc,
Q3501001,drop,Miraval Studios,
Q3501015,drop,Studio Super Bear,
Q3501084,drop,Studios de Boulogne,
Q3501091,drop,Studios des Buttes Chaumont,
Q3501382,drop,Styx du Verdon,
Q350167,keep,Tournemire,
Q3517516,keep,Temple d'Auguste et de Livie,
Q3523839,drop,Thermes de Bliesbruck,
Q3523849,keep,Thermes de Constantin,
Q3523856,keep,Thermes gallo-romains d'Entrammes,
Q3527624,drop,Opéra de Dijon,
Q3531156,keep,Tombeau de Merlin,
Q3533042,keep,Tour Carbonnière,
Q3533086,drop,Tour Florentine de Buire,
Q3533101,keep,Tour Jean-sans-Peur,
Q3533349,keep,Tour de Grisset,
Q3533474,keep,Tour de Vésone,
Q3533662,keep,Tour des archives,
Q3539940,keep,Les Trois Roches,
Q3540827,keep,Trou de Bozouls,
Q3546930,keep,Tête de Chien,
Q3554016,drop,Vallée de l'Arve,
Q3556076,keep,Verrerie de Meisenthal,
Q3556312,drop,Verziau de Gargantua,
Q3556402,drop,Vesunna,sosie du musée Vesunna aux mêmes coordonnées — remplacé par la tour de Vésone (Q3533474)
Q3556548,keep,Viaduc de Busseau,
Q3556565,promote,Viaduc de Chaumont,
Q3556612,keep,Viaduc de Rouzat,
Q3558455,promote,Villa Arnaga,
Q3558648,keep,Villa Lumière,
Q3558769,drop,Villa Stein,
Q3558853,keep,Villa des Brillants,
Q3558912,keep,Villa gallo-romaine de Lassalles,
Q3558989,keep,Village des bories,
Q3562320,keep,Voile de la Mariée,
Q3562321,keep,Voile de la Mariée,
Q3567122,demote,Tour du Sel,
Q3577781,drop,École de Brienne,
Q3578597,keep,Écomusée de Martinique,
Q3580380,drop,Église Notre-Dame de Boulogne,
Q3584158,drop,Église Saint-Pierre de Vienne,
Q3584182,drop,Église Saint-Pierre-des-Cuisines,
Q3584450,keep,Église Saint-Sauveur de Figeac,
Q3591678,keep,Étang de Canet-Saint-Nazaire,
Q3591718,demote,Étang de Saint-Quentin,
Q3591786,demote,Étangs de Villepey,
Q3592820,keep,Évol,
Q3593182,drop,Île Portal,
Q3593224,drop,Île Seguin,
Q3593395,drop,Île de Nantes,
Q3593445,drop,Île de la Pierre Percée,
Q3593460,keep,Île des Embiez,
Q3593481,drop,Île du Grand Connétable,
Q3593588,keep,Îlet à Cabrit,
Q36698324,keep,Pointe du Castelli,
Q36698440,drop,Château de Montsoreau - musée d'Art contemporain,
Q36698505,demote,Gorges de Nouailles,
Q367667,keep,Pont-Audemer,
Q370664,drop,Châteaux de Lastours,
Q371062,promote,Jardins de Marqueyssac,
Q371069,promote,Forteresse de Salses,
Q37318,keep,Cascade de Vaipo,
Q373368,keep,Cathédrale Saint-Pierre de Moûtiers,
Q374096,keep,Grotte Chauvet,
Q376699,keep,Château de Pierrefonds,
Q376932,keep,Abbaye Royale aux Hommes,
Q377066,keep,Institut de France,
Q377882,keep,Abbaye de Royaumont,
Q378381,keep,Phare du Bout du Monde,
Q378453,keep,Château de Malbrouck,
Q379387,keep,Prieuré Saint-Michel de Grandmont,
Q3796698,keep,Immeuble Molitor,
Q380689,keep,L'Argentière-la-Bessée,
Q38180982,keep,Cascades du Mont-Dore,
Q382272,keep,Monflanquin,
Q382281,keep,Monpazier,
Q382628,promote,Rocamadour,
Q382746,keep,Forges-les-Eaux,
Q383472,keep,Clisson,
Q383625,keep,Usson,
Q384109,demote,Lac de Saint-Mandé,
Q3843577,drop,Maison Jeanneret,
Q384378,keep,Estaing,
Q384722,keep,Grignan,
Q386343,promote,Lac du Salagou,
Q3890919,keep,Jardin Camifolia,
Q389229,keep,Montclus,
Q389269,keep,Cité de Carcassonne,
Q389908,keep,Château d'Amboise,
Q389916,keep,Presque'île de Rhuys,
Q390418,keep,Pont Alexandre-III,
Q390677,keep,Mémorial de Caen,
Q391128,keep,Vogüé,
Q391823,keep,Musée Rolin,
Q392278,keep,Lac des Settons,
Q3962375,keep,Le Fâ,
Q39656,drop,La Ferrassie,
Q399098,drop,Tourelle de la Plate,
Q3991,keep,Parc de la Tête d'Or,
Q4043,demote,Fougères,
Q404728,keep,Aiguille du Midi,
Q404745,keep,Aiguilles de Bavella,
Q4055,keep,Château de Blois,
Q405543,keep,Louvre-Lens,
Q406723,keep,Phare de Nividic,
Q42000,keep,Tahiti,
Q420376,keep,Cap Sizun,
Q422,keep,Muséum de Toulouse,
Q425789,keep,Château de Castelnau-Bretenoux,
Q42666264,drop,Château de Rieux,
Q428765,keep,Musée des Beaux-Arts de Nancy,
Q428854,keep,Château de la Roche-Courbon,
Q429513,keep,Musée des Blindés de Saumur,
Q429910,keep,Beaugency,
Q435667,drop,Ancienne cathédrale de Cambrai,
Q43688220,keep,Musée Yves Saint Laurent Paris,
Q4406086,keep,Forêt domaniale de la Coubre,
Q44218,keep,Obélisque d'Arles,
Q448875,keep,Cap de la Chèvre,
Q450348,keep,Les Alyscamps,
Q453324,keep,Curemonte,
Q454125,keep,Mauriac,
Q455660,keep,Gréoux-les-Bains,
Q456181,keep,Abbaye Saint-Philibert de Tournus,
Q45677,drop,Château de Choisy-le-Roi,
Q457023,keep,Colmars,
Q457045,keep,La Roque-Gageac,
Q457318,keep,Grand Palais,
Q457785,keep,Castelnaud-la-Chapelle,
Q458748,keep,Lourmarin,
Q459683,keep,Sancerre,
Q460386,keep,Roc'h Trevezel,
Q460787,keep,Louhans-Châteaurenaud,
Q463159,keep,Sites préhistoriques et grottes ornées de la vallée de la Vézère,
Q463529,keep,Cotentin,
Q464257,keep,Omaha Beach,
Q464918,keep,Abbaye de Fontenay,
Q467294,keep,Néris-les-Bains,
Q468602,keep,Le Poët-Laval,
Q470889,keep,Ménerbes,
Q472574,keep,Pernes-les-Fontaines,
Q472992,keep,Blesle,
Q473001,keep,Limeuil,
Q473121,keep,Cathédrale Saint-Just-et-Saint-Pasteur de Narbonne,
Q473659,keep,Saint-Amand-de-Coly,
Q473842,keep,Saint-Valery-sur-Somme,
Q473957,keep,Hierges,
Q473963,keep,Brousse-le-Château,
Q474503,keep,Valençay,
Q47488973,keep,Luma Arles,
Q47492070,keep,Cascade Jacqueline,
Q475991,keep,Venasque,
Q476465,keep,Saint-Véran,
Q476516,keep,Cathédrale Notre-Dame de Rouen,
Q476584,keep,Joigny,
Q476848,keep,Candes-Saint-Martin,
Q477341,drop,Château de Chanteloup,
Q477613,keep,Château de Villandry,
Q4784839,keep,Arboretum de Pézanin,
Q478701,keep,Abbaye royale de Saint-Médard de Soissons,
Q479218,keep,Mémorial de la Shoah,
Q480763,keep,Abri du Poisson,
Q48755777,keep,Les Pénitents,
Q48758119,demote,Le Bouillon,
Q4889555,keep,Puig de Coma Negra,
Q489014,keep,Cathédrale Saint-Étienne de Sens,
Q4896307,drop,Durocortorum,
Q490364,promote,Abbaye Saint-Michel de Frigolet,
Q49097042,keep,Gorges du Guil (Hautes-Alpes),
Q49329134,keep,Forêt de la Montagne de Reims,
Q49342904,keep,Gorges de la Diosaz,
Q495435,keep,Presque'île de Crozon,
Q496066,keep,Revel,
Q498738,demote,Lac de Saint-Point,
Q499751,keep,Saint-Guilhem-le-Désert,
Q501114,keep,Villefranche-de-Conflent,
Q501726,keep,Dune du Pilat,
Q504710,demote,Pont de Normandie,
Q504887,keep,Vaison-la-Romaine,
Q507020,keep,Palais des Rois de Majorque,
Q507251,drop,Mariana,
Q508651,keep,Grand menhir brisé d'Er Grah,
Q509,keep,Lugdunum,
Q511,demote,Musée des Beaux-Arts de Lyon,
Q511492,keep,Château de Commarin,
Q5118693,keep,Château de Moncade,
Q5121974,keep,Cirque d'Estaubé,
Q513300,keep,Cathédrale Saint-Pierre de Beauvais,
Q513655,drop,Pont de la Tournelle,
Q516697,keep,Château de Compiègne,
Q516783,drop,Temple romain de Château-Bas,
Q518747,keep,Villa Cavrois,
Q519572,keep,Abbaye de Murbach,
Q522779,keep,Château de Chaumont-sur-Loire,
Q523015,keep,Saint-Yrieix-la-Perche,
Q5259383,drop,Dent du Lan,
Q526929,keep,Centre national du costume et de la scène,
Q527799,keep,Grande-Terre,
Q528586,promote,Mont Puget,
Q529385,drop,Mont Valérien,
Q531030,keep,Cap Gris-Nez,
Q532113,demote,Parc des Buttes-Chaumont,
Q532694,keep,Viaduc des Fades,
Q532811,drop,Hôtel de ville de Rennes,
Q534938,drop,Hôtel de Lauzun,
Q5398689,keep,Fossilea,
Q540359,keep,Marcolès,
Q540515,keep,Angles-sur-l'Anglin,
Q540781,keep,Pont d'Iéna,
Q541007,keep,Le Malzieu-Ville,
Q545992,keep,Bastille,
Q546180,keep,Table des Trois Rois,
Q546628,drop,Abbaye de Morimond,
Q547013,keep,Cathédrale Saint-Gatien de Tours,
Q547156,keep,Pont Régemortes,
Q547789,promote,Maison de Balzac,
Q549143,drop,Cabinet des médailles,
Q549339,keep,Grotte de Bernifal,
Q550252,keep,Grotte de Rouffignac,
Q55169874,keep,Chute de la Druise,
Q551959,keep,Abri de la Madeleine,
Q555427,drop,Laugerie-Haute,
Q5558590,keep,Jardin botanique alpin Chanousia,
Q55597094,demote,Gorges de la Frau,
Q55905,keep,Pontivy,
Q56051827,drop,Butte de Tiot,
Q56099814,keep,Puits d'Enfer,
Q5610796,keep,Grotte du Renne,
Q565125,keep,Musée alsacien,
Q56546092,keep,Pont d'Artigues,
Q567074,drop,Cimetière militaire allemand de La Cambe,
Q5678574,promote,Jardin exotique et botanique de Roscoff,
Q568090,keep,Puy Griou,
Q56827114,keep,L'Aventure Michelin,
Q569075,drop,Hôtel de Toulouse,
Q569079,keep,Musée des Beaux-Arts de Caen,
Q571282,keep,Cathédrale Saint-Cyr-et-Sainte-Julitte de Nevers,
Q57279170,keep,Cascades de la Turasse,
Q574056,keep,Château de Cormatin,
Q576534,keep,Château de Coucy,
Q576569,keep,Château de Beauregard,
Q576704,keep,Lac d'Annecy,
Q577444,drop,Château de Champlâtreux,
Q577783,keep,Château de La Palice,
Q577871,keep,Jardin d'agronomie tropicale de Paris,
Q578771,keep,Palais du Tau,
Q579961,keep,Château d'Ancy-le-Franc,
Q581005,drop,Massif de la Sainte-Baume,
Q581818,drop,Site du Regourdou,
Q583,drop,Mont Blanc,
Q583988,keep,Gargilesse-Dampierre,
Q584590,keep,Cathédrale Saint-Pierre de Lisieux,
Q585947,keep,Cathédrale Notre-Dame de Laon,
Q58635368,keep,La Rochefoucauld-en-Angoumois,
Q586471,keep,Cathédrale Saint-Étienne de Meaux,
Q588604,keep,Pointe de la Grande Vigie,
Q589000,demote,Pont du Carrousel,
Q589336,keep,Musée Curie,
Q589980,keep,Saint-Pierre,
Q590012,drop,Urkulu,
Q591,keep,Abbaye Notre-Dame de Fontgombault,
Q591296,keep,Abbaye de Pontigny,
Q59155226,drop,Abbaye du Val des Écoliers de Verbiesles,
Q593481,keep,Trou de Fer,
Q594779,demote,Pegasus Bridge,
Q597090,keep,Cathédrale Notre-Dame-et-Saint-Vaast d'Arras,
Q598006,keep,Tourtour,
Q600832,keep,Château de Goulaine,
Q601099,keep,Pesmes,
Q602572,keep,Le Moustier,
Q603214,keep,Lac de Gérardmer,
Q60429288,keep,Dunes de Donnant,
Q604550,keep,Jardin des serres d'Auteuil,
Q605024,keep,Lac de Remoray,
Q60587245,promote,Beaulieu-sur-Dordogne,
Q605912,keep,Passerelle Léopold-Sédar-Senghor,
Q60618216,keep,Châtillon-en-Diois,
Q606200,drop,Vallée d'Aspe,
Q606352,keep,Mehun-sur-Yèvre,
Q607372,keep,Puy de Dôme,
Q60832377,keep,Musée Maillol de Banyuls-sur-Mer,
Q608423,keep,Opéra de Nice,
Q60850205,demote,Salins de Gruissan,
Q611944,keep,Cathédrale Saint-Lazare d'Autun,
Q614450,keep,Palais de la découverte,
Q614979,drop,Grotte du Visage,
Q6159686,keep,Serre de la Madone,
Q6159735,drop,Jardin botanique de Sedan,
Q6159750,keep,Villa Thuret,
Q6159771,keep,Jardin botanique du col de Saverne,
Q621803,keep,Apremont-sur-Allier,
Q622500,keep,Château d'If,
Q622710,keep,Saint-Léon-sur-Vézère,
Q623540,keep,Phare d'Ar-Men,
Q624062,keep,Autoire,
Q624323,keep,La Grave,
Q624794,keep,Mortemart,
Q625,keep,Tour métallique de Fourvière,
Q625293,keep,Saint-Benoît-du-Sault,
Q626222,keep,Mont Gerbier-de-Jonc,
Q626309,keep,Saint-Amand-les-Eaux,
Q626449,keep,Cardaillac,
Q626655,drop,Cévennes,
Q627479,keep,Collonges-la-Rouge,
Q628375,drop,Château de Puivert,
Q63077309,promote,Parc mémorial terre-neuvien de Beaumont-Hamel,
Q631104,keep,Arc de triomphe du Carrousel,
Q631977,keep,Mazamet,
Q632063,keep,Fourcès,
Q632081,keep,Saint-Bertrand-de-Comminges,
Q632087,keep,Sarrant,
Q632276,keep,Fontevraud-l'Abbaye,
Q632612,keep,La Couvertoirade,
Q632716,keep,Domaine du Rayol,
Q632845,drop,Hôtel de Mademoiselle de Condé,
Q633293,promote,Lac de Gaube,
Q633643,keep,Montrésor,
Q633653,keep,Najac,
Q633811,keep,Pézenas,
Q634124,keep,Luxeuil-les-Bains,
Q634144,keep,Camon,
Q634315,keep,Lautrec,
Q63504,keep,Cathédrale Notre-Dame-de-l'Annonciation de Moulins,
Q635125,keep,Cordes-sur-Ciel,
Q635127,keep,Carennac,
Q63524,keep,Abbaye royale d’Hautecombe,
Q635709,keep,Aubeterre-sur-Dronne,
Q636272,keep,Saint-Antoine-l'Abbaye,
Q6381,keep,Sarlat-la-Canéda,
Q638239,keep,Pradelles,
Q638247,keep,Lavaudieu,
Q638265,keep,Saint-Jean-de-Côle,
Q638392,keep,Séguret,
Q639057,keep,Château de Condé,
Q639245,drop,Abbaye Saint-Pierre de Montiéramey,
Q639713,keep,Forêt de Sénart,
Q6403,keep,Léman,
Q640447,keep,Musée Carnavalet,
Q640968,keep,Hôtel de ville de Paris,
Q64107,promote,Lac de Vouglans,
Q641548,demote,Arènes de Lutèce,
Q643186,keep,Palais du Rhin,
Q64436,keep,Arc de triomphe de l'Étoile,
Q644398,keep,Pont de la Concorde,
Q6454,drop,Calais,
Q646236,keep,Pont Ambroix,
Q6464149,keep,La Noce de Pierres,
Q6467817,demote,Lac Bénit,
Q647070,keep,Abbaye de Clairvaux,
Q648080,keep,Musée Mandet,
Q648534,keep,Château de Rambouillet,
Q649055,keep,Saline royale d'Arc-et-Senans,
Q649125,drop,Argonne,
Q64956350,drop,Hôtel de Rambouillet,
Q650053,keep,Bibracte,
Q650519,keep,Musée Rodin,
Q6507400,keep,Parc aux Bambous,
Q651202,drop,Dolmen d'Aillevans,
Q651388,drop,Abbaye du Mont-Saint-Michel,
Q65148375,demote,Cascade du Pain de sucre de Surjoux,
Q651933,keep,Sauveterre-de-Rouergue,
Q652981,keep,Abbaye de Port-Royal-des-Champs à Magny-les-Hameaux,
Q653307,demote,Manufacture nationale de Sèvres,
Q654569,keep,Château de Montreuil-Bellay,
Q654586,keep,Montbrun-les-Bains,
Q656296,keep,Jeu de Paume,
Q656302,keep,Prieuré Saint-Martin-des-Champs,
Q656699,keep,Montsoreau,
Q656738,keep,Cathédrale Saint-André de Bordeaux,
Q656970,keep,Cathédrale Saint-Pons de Saint-Pons-de-Thomières,
Q657892,keep,Château du Lude,
Q657921,drop,Couvent des Célestins,
Q658602,keep,Salers,
Q659239,keep,Saint-Côme-d'Olt,
Q659335,keep,Saint-Cyr-sur-Mer,
Q659992,keep,Domfront,
Q660013,keep,Minerve,
Q660510,keep,Loubressac,
Q661154,drop,Abbaye de Villers-Bettnach,
Q662491,drop,Château de Saint-Cloud,
Q663232,keep,Talmont-sur-Gironde,
Q663673,keep,Château de Vincennes,
Q664024,keep,Polignac,
Q6650,keep,Pic du Canigou,
Q665130,drop,Mont Dolent,
Q665776,keep,Crissay-sur-Manse,
Q666312,drop,Île de Versailles,
Q667763,keep,Château de Quéribus,
Q670268,keep,Musée de l'Homme,
Q670998,keep,Rieux-Volvestre,
Q671066,keep,Cathédrale Saint-Étienne de Metz,
Q671274,keep,Lac de Moron,
